id,user,tweets,date,location,favorites,retweets
1262156834749550592,unurtsetseg0905,"RT @Naidalaa: Зөв ХҮН жагслаа. Би өөрөө  Чингэлтэй дүүргийн 25-р тойрогт МУИС-ийн профессор багш Ш.Энхтуул, Ийгл ТВ-ийн сэтгүүлч Г.Ганбаяр…",2020-05-17 23:03:33,УБ,0,108
1262155651716747264,xopom,"Гадаад төрхөндөө эрс шинэчлэлт хийсэн олны танил 20 хүн. Тэдний шийдвэр зөв байсан гэдийг дараах фото зургууд гэрчилнэ

https://t.co/h0Zckd5oFO",2020-05-17 22:58:51,"Mongolia, Ulaanbaatar",0,0
1262153102414708737,dawa823,"RT @Naidalaa: Зөв ХҮН жагслаа. Би өөрөө  Чингэлтэй дүүргийн 25-р тойрогт МУИС-ийн профессор багш Ш.Энхтуул, Ийгл ТВ-ийн сэтгүүлч Г.Ганбаяр…",2020-05-17 22:48:43,"Virginia, USA",0,108
1262139013244178433,KhandishJ,"RT @Naidalaa: Зөв ХҮН жагслаа. Би өөрөө  Чингэлтэй дүүргийн 25-р тойрогт МУИС-ийн профессор багш Ш.Энхтуул, Ийгл ТВ-ийн сэтгүүлч Г.Ганбаяр…",2020-05-17 21:52:44,,0,108
1262134101085052928,5xpdHxvKCouofdy,"RT @MBBontoi: Бадралын МӨНХДӨЛ миний бие УИХ-ын сонгуулийн 21-р тойрогт (Налайх, Багануур, Багахангай) @nabar андынхаа хамт ЗӨВ ХҮН Электор…",2020-05-17 21:33:13,,0,110
1262128500477231105,chimulya,"RT @Naidalaa: Зөв ХҮН жагслаа. Би өөрөө  Чингэлтэй дүүргийн 25-р тойрогт МУИС-ийн профессор багш Ш.Энхтуул, Ийгл ТВ-ийн сэтгүүлч Г.Ганбаяр…",2020-05-17 21:10:58,Mongolia,0,108
1262126871598247946,Zaya8,"RT @MBBontoi: ДЭМЖЛЭГ ХҮСЭХ ТУХАЙ

УИХ-ын 21-р буюу Налайх, Багануур, Багахангайн тойрогт Зөв ХҮН Электорат эвслээс @nabar андын хамт нэр д…",2020-05-17 21:04:30,"Ulaanbaatar, Mongolia",0,22
1262111182787424257,Jambaa_M,"RT @MBBontoi: ДЭМЖЛЭГ ХҮСЭХ ТУХАЙ

УИХ-ын 21-р буюу Налайх, Багануур, Багахангайн тойрогт Зөв ХҮН Электорат эвслээс @nabar андын хамт нэр д…",2020-05-17 20:02:09,"UB, Mongolia",0,22
1262096699629146119,Tom_Bayaraa,RT @sudlaachganaa: Нэр дэвшигчдийн жагсаалтаас хүмүүс олон янзын  дүгнэлт хийх нь жам ёс. Гэвч энэ нь ердөө л ерөнхий дүгнэлт. Та бидний бо…,2020-05-17 19:04:36,MGL,0,29
1262079184022589440,balgaa,RT @enkhbat: @better_than18 Сугалааг олон давтах тусам хүч нь сулардаг. Одоо түүнд итгэх хүн цөөрсөөр бгаа байлгүй. Эртхэн халж зөв тогтолц…,2020-05-17 17:55:00,"Ulaanbaatar, Mongolia",0,2
1262078112533114882,AmarbatP,RT @naranbayarp: Өнөөдөр миний бие Баянзүрх дүүргийн 22-р тойргоос нэр дэвшихээр Зөв ХҮН-Электорат эвслээс албан ёсоор зарлагдлаа. Улс төрд…,2020-05-17 17:50:44,"Seattle, WA, USA",0,304
1262074839524753409,AmarbatP,"RT @Naidalaa: Зөв ХҮН жагслаа. Би өөрөө  Чингэлтэй дүүргийн 25-р тойрогт МУИС-ийн профессор багш Ш.Энхтуул, Ийгл ТВ-ийн сэтгүүлч Г.Ганбаяр…",2020-05-17 17:37:44,"Seattle, WA, USA",0,108
1262062339349569537,MunkhboldBatmun,"RT @MBBontoi: ДЭМЖЛЭГ ХҮСЭХ ТУХАЙ

УИХ-ын 21-р буюу Налайх, Багануур, Багахангайн тойрогт Зөв ХҮН Электорат эвслээс @nabar андын хамт нэр д…",2020-05-17 16:48:04,at UB,0,22
1262060178364436486,heepie1,"RT @yagchamshig: @tseko_tselmuun @tseko_tselmuun бид залуу хүмүүс Эрдэнэ, Одонтуяа нар өмнө нь сонгогдож байсан боловч нийгэм яг л хэвээрээ…",2020-05-17 16:39:29,,0,1
1262057491803762688,jxs_rndm,"RT @MBBontoi: ДЭМЖЛЭГ ХҮСЭХ ТУХАЙ

УИХ-ын 21-р буюу Налайх, Багануур, Багахангайн тойрогт Зөв ХҮН Электорат эвслээс @nabar андын хамт нэр д…",2020-05-17 16:28:48,,0,22
1262056757985071104,GDGOODIE,"RT @MBBontoi: ДЭМЖЛЭГ ХҮСЭХ ТУХАЙ

УИХ-ын 21-р буюу Налайх, Багануур, Багахангайн тойрогт Зөв ХҮН Электорат эвслээс @nabar андын хамт нэр д…",2020-05-17 16:25:53,,0,22
1262054939179679745,elkhaan,RT @sudlaachganaa: Нэр дэвшигчдийн жагсаалтаас хүмүүс олон янзын  дүгнэлт хийх нь жам ёс. Гэвч энэ нь ердөө л ерөнхий дүгнэлт. Та бидний бо…,2020-05-17 16:18:40,,0,29
1262049258628214785,eebilgee,"RT @MBBontoi: ДЭМЖЛЭГ ХҮСЭХ ТУХАЙ

УИХ-ын 21-р буюу Налайх, Багануур, Багахангайн тойрогт Зөв ХҮН Электорат эвслээс @nabar андын хамт нэр д…",2020-05-17 15:56:05,Mongolia,0,22
1262048760298745856,bolderdenei,"RT @MBBontoi: ДЭМЖЛЭГ ХҮСЭХ ТУХАЙ

УИХ-ын 21-р буюу Налайх, Багануур, Багахангайн тойрогт Зөв ХҮН Электорат эвслээс @nabar андын хамт нэр д…",2020-05-17 15:54:06,"New York, USA",0,22
1262046646541512704,Zola_fem,"RT @MBBontoi: ДЭМЖЛЭГ ХҮСЭХ ТУХАЙ

УИХ-ын 21-р буюу Налайх, Багануур, Багахангайн тойрогт Зөв ХҮН Электорат эвслээс @nabar андын хамт нэр д…",2020-05-17 15:45:42,Ulaanbaatar,0,22
1262045740425072640,Yargai,"Зөв хүн нь зөв хүнээ л дэмжинэ, тодорхой!",2020-05-17 15:42:06,"Ulaanbaatar, Mongolia",0,0
1262045651237404672,Erka2013a,RT @enkhbat: @better_than18 Сугалааг олон давтах тусам хүч нь сулардаг. Одоо түүнд итгэх хүн цөөрсөөр бгаа байлгүй. Эртхэн халж зөв тогтолц…,2020-05-17 15:41:45,Улаанбаатар хот.,0,2
1262045295380066304,Narantuya_P,"RT @Gumpaa: шинэ нам
Батзандан
лу Болд
А.Сүхбатын ах
Сэтгүүлч Отгон
сайхансамбуугын дүү
Ай Төмөрочир
Пара Олимпын аварга
Кэрэн Пунаа

зэрэг…",2020-05-17 15:40:20,Mongolia,0,5
1262045144930377728,davaa_cd,"RT @MBBontoi: Бадралын МӨНХДӨЛ миний бие УИХ-ын сонгуулийн 21-р тойрогт (Налайх, Багануур, Багахангай) @nabar андынхаа хамт ЗӨВ ХҮН Электор…",2020-05-17 15:39:44,"Ulaanbaatar, Mongolia",0,110
1262044981012750343,IsanaEster,"RT @MBBontoi: ДЭМЖЛЭГ ХҮСЭХ ТУХАЙ

УИХ-ын 21-р буюу Налайх, Багануур, Багахангайн тойрогт Зөв ХҮН Электорат эвслээс @nabar андын хамт нэр д…",2020-05-17 15:39:05,,0,22
1262044656533147649,uuganaa_v2,"RT @MBBontoi: ДЭМЖЛЭГ ХҮСЭХ ТУХАЙ

УИХ-ын 21-р буюу Налайх, Багануур, Багахангайн тойрогт Зөв ХҮН Электорат эвслээс @nabar андын хамт нэр д…",2020-05-17 15:37:48,Зөвхөн Монголдоо,0,22
1262044635095896071,TsogtNyamsuren,"RT @MBBontoi: ДЭМЖЛЭГ ХҮСЭХ ТУХАЙ

УИХ-ын 21-р буюу Налайх, Багануур, Багахангайн тойрогт Зөв ХҮН Электорат эвслээс @nabar андын хамт нэр д…",2020-05-17 15:37:43,,0,22
1262044400386887680,Mirmishk,"RT @MBBontoi: ДЭМЖЛЭГ ХҮСЭХ ТУХАЙ

УИХ-ын 21-р буюу Налайх, Багануур, Багахангайн тойрогт Зөв ХҮН Электорат эвслээс @nabar андын хамт нэр д…",2020-05-17 15:36:47,"Ulaanbaatar, Huhhot",0,22
1262043444148498434,dorjkhand_t,"RT @MBBontoi: ДЭМЖЛЭГ ХҮСЭХ ТУХАЙ

УИХ-ын 21-р буюу Налайх, Багануур, Багахангайн тойрогт Зөв ХҮН Электорат эвслээс @nabar андын хамт нэр д…",2020-05-17 15:32:59,Ulaanbaatar,0,22
1262043436598718466,dsainbayar,"RT @MBBontoi: ДЭМЖЛЭГ ХҮСЭХ ТУХАЙ

УИХ-ын 21-р буюу Налайх, Багануур, Багахангайн тойрогт Зөв ХҮН Электорат эвслээс @nabar андын хамт нэр д…",2020-05-17 15:32:57,"Ulaanbaatar, Mongolia",0,22
1262043277848530945,CoverMongolia,"RT @MBBontoi: ДЭМЖЛЭГ ХҮСЭХ ТУХАЙ

УИХ-ын 21-р буюу Налайх, Багануур, Багахангайн тойрогт Зөв ХҮН Электорат эвслээс @nabar андын хамт нэр д…",2020-05-17 15:32:19,"Ulaanbaatar, Mongolia",0,22
1262043178288312320,TulipMinaa,"RT @MBBontoi: ДЭМЖЛЭГ ХҮСЭХ ТУХАЙ

УИХ-ын 21-р буюу Налайх, Багануур, Багахангайн тойрогт Зөв ХҮН Электорат эвслээс @nabar андын хамт нэр д…",2020-05-17 15:31:55,"✈️, ⚓️",0,22
1262042168396374016,MBBontoi,"ДЭМЖЛЭГ ХҮСЭХ ТУХАЙ

УИХ-ын 21-р буюу Налайх, Багануур, Багахангайн тойрогт Зөв ХҮН Электорат эвслээс @nabar андын хамт нэр дэвшиж байгаа билээ.

Та бүхнээсээ хүсэх дэмжлэгээ сайхан жагсаад биччихлээ. Карманд тэрбум төгрөг байгаа биш олон нийтийн дэмжлэгээр сайхан үзнэдээ. https://t.co/GO3MENPqVm",2020-05-17 15:27:55,"Ulaanbaatar, Mongolia",30,22
1262037650602483712,Ainotus,"RT @Naidalaa: Зөв ХҮН жагслаа. Би өөрөө  Чингэлтэй дүүргийн 25-р тойрогт МУИС-ийн профессор багш Ш.Энхтуул, Ийгл ТВ-ийн сэтгүүлч Г.Ганбаяр…",2020-05-17 15:09:58,"Ulaanbaatar, Mongolia",0,108
1262037058471653378,tuvshinbat89,"RT @Naidalaa: Зөв ХҮН жагслаа. Би өөрөө  Чингэлтэй дүүргийн 25-р тойрогт МУИС-ийн профессор багш Ш.Энхтуул, Ийгл ТВ-ийн сэтгүүлч Г.Ганбаяр…",2020-05-17 15:07:36,Mongolia,0,108
1262036487471677441,erbrmn,RT @naranbayarp: Өнөөдөр миний бие Баянзүрх дүүргийн 22-р тойргоос нэр дэвшихээр Зөв ХҮН-Электорат эвслээс албан ёсоор зарлагдлаа. Улс төрд…,2020-05-17 15:05:20,Ulaanbaatar,0,304
1262033700646121475,buyanaa_ts,@peaqmn @ulziibayar_b @naranbayarp Шинэ Монгол сургуулийн захирал бсн. Их зөв хандлагатай хүн санагддаг.,2020-05-17 14:54:16,Улаанбаатар,2,0
1262032118651031554,nemehzol,RT @sudlaachganaa: Нэр дэвшигчдийн жагсаалтаас хүмүүс олон янзын  дүгнэлт хийх нь жам ёс. Гэвч энэ нь ердөө л ерөнхий дүгнэлт. Та бидний бо…,2020-05-17 14:47:59,,0,29
1262031580064698368,namnandorj5,RT @sudlaachganaa: Нэр дэвшигчдийн жагсаалтаас хүмүүс олон янзын  дүгнэлт хийх нь жам ёс. Гэвч энэ нь ердөө л ерөнхий дүгнэлт. Та бидний бо…,2020-05-17 14:45:50,Mongolia,0,29
1262030533325815810,Narhan00,RT @naranbayarp: Өнөөдөр миний бие Баянзүрх дүүргийн 22-р тойргоос нэр дэвшихээр Зөв ХҮН-Электорат эвслээс албан ёсоор зарлагдлаа. Улс төрд…,2020-05-17 14:41:41,Mongolia,0,304
1262029642849873921,dsainbayar,"RT @Naidalaa: Зөв ХҮН жагслаа. Би өөрөө  Чингэлтэй дүүргийн 25-р тойрогт МУИС-ийн профессор багш Ш.Энхтуул, Ийгл ТВ-ийн сэтгүүлч Г.Ганбаяр…",2020-05-17 14:38:08,"Ulaanbaatar, Mongolia",0,108
1262028740382474240,OdbayarO,RT @naranbayarp: Өнөөдөр миний бие Баянзүрх дүүргийн 22-р тойргоос нэр дэвшихээр Зөв ХҮН-Электорат эвслээс албан ёсоор зарлагдлаа. Улс төрд…,2020-05-17 14:34:33,,0,304
1262025546524798976,D_Jaraa,RT @sudlaachganaa: Нэр дэвшигчдийн жагсаалтаас хүмүүс олон янзын  дүгнэлт хийх нь жам ёс. Гэвч энэ нь ердөө л ерөнхий дүгнэлт. Та бидний бо…,2020-05-17 14:21:52,Ulaanbaatar Mongolia ,0,29
1262025288495452161,surenjav0308,RT @sudlaachganaa: Нэр дэвшигчдийн жагсаалтаас хүмүүс олон янзын  дүгнэлт хийх нь жам ёс. Гэвч энэ нь ердөө л ерөнхий дүгнэлт. Та бидний бо…,2020-05-17 14:20:50,,0,29
1262024485248528384,Ganerdene_e,RT @naranbayarp: Өнөөдөр миний бие Баянзүрх дүүргийн 22-р тойргоос нэр дэвшихээр Зөв ХҮН-Электорат эвслээс албан ёсоор зарлагдлаа. Улс төрд…,2020-05-17 14:17:39,Mongolia,0,304
1262023790776578048,bishkhuud,"RT @Naidalaa: Зөв ХҮН жагслаа. Би өөрөө  Чингэлтэй дүүргийн 25-р тойрогт МУИС-ийн профессор багш Ш.Энхтуул, Ийгл ТВ-ийн сэтгүүлч Г.Ганбаяр…",2020-05-17 14:14:53,,0,108
1262022053726576640,ganpurev,"RT @MBBontoi: Бадралын МӨНХДӨЛ миний бие УИХ-ын сонгуулийн 21-р тойрогт (Налайх, Багануур, Багахангай) @nabar андынхаа хамт ЗӨВ ХҮН Электор…",2020-05-17 14:07:59,,0,110
1262019095676874758,mba1357,"RT @Naidalaa: Зөв ХҮН жагслаа. Би өөрөө  Чингэлтэй дүүргийн 25-р тойрогт МУИС-ийн профессор багш Ш.Энхтуул, Ийгл ТВ-ийн сэтгүүлч Г.Ганбаяр…",2020-05-17 13:56:14,Mongolia,0,108
1262018079799664642,U_Borkhuu,RT @sudlaachganaa: Нэр дэвшигчдийн жагсаалтаас хүмүүс олон янзын  дүгнэлт хийх нь жам ёс. Гэвч энэ нь ердөө л ерөнхий дүгнэлт. Та бидний бо…,2020-05-17 13:52:12,Mongolia,0,29
1262016263515070464,sainaa115,"RT @OtgooGo: Нэгдсэн байдлаар нэг хүснэгт!!!

МАН, АН, МАХН, 'Зөв хүн электорат' эвслээс  сонгуульд нэр дэвшигчид эцсийн байдлаар https://t…",2020-05-17 13:44:59,,0,17
1262011928710451200,HeleMede,RT @sudlaachganaa: Нэр дэвшигчдийн жагсаалтаас хүмүүс олон янзын  дүгнэлт хийх нь жам ёс. Гэвч энэ нь ердөө л ерөнхий дүгнэлт. Та бидний бо…,2020-05-17 13:27:45,,0,29
1262005888186847233,MunkhbatNamjil,RT @batengineer: Буруу хүмүүст эрх мэдэл авч өгөхөөр сонгуульдаж бгаа бол чамайг ямар зөв хүн гэхийн бэ,2020-05-17 13:03:45,Ulaanbaatar,0,8
1262005153554747394,HeleMede,"RT @Gerelbayar: уламжлал, онцлогт тохирсон хөгжил дэвшлийн зөв зам руу хөтлөн оруулах болно. Тэрээр Монгол улсын дотоод болон гадаад бодлог…",2020-05-17 13:00:50,,0,2
1262004727207718914,0Baagii,"RT @MBBontoi: Бадралын МӨНХДӨЛ миний бие УИХ-ын сонгуулийн 21-р тойрогт (Налайх, Багануур, Багахангай) @nabar андынхаа хамт ЗӨВ ХҮН Электор…",2020-05-17 12:59:08,Mongolia,0,110
1262004620265652224,altantulga_b,"RT @ODELelectronics: ""Зөв хүн электорат"" эвслээс дандаа доктор, инженерүүд дэвшүүлжээ.
Эднийг дэмжмээр л юм бна.",2020-05-17 12:58:43,Ulaanbaatar,0,65
1262003778393264128,light_mongolia,RT @naranbayarp: Өнөөдөр миний бие Баянзүрх дүүргийн 22-р тойргоос нэр дэвшихээр Зөв ХҮН-Электорат эвслээс албан ёсоор зарлагдлаа. Улс төрд…,2020-05-17 12:55:22,,0,304
1262003116796329989,ReAriunbold,RT @naranbayarp: Өнөөдөр миний бие Баянзүрх дүүргийн 22-р тойргоос нэр дэвшихээр Зөв ХҮН-Электорат эвслээс албан ёсоор зарлагдлаа. Улс төрд…,2020-05-17 12:52:44,,0,304
1262001944169598981,Undral_Batbayar,RT @naranbayarp: Өнөөдөр миний бие Баянзүрх дүүргийн 22-р тойргоос нэр дэвшихээр Зөв ХҮН-Электорат эвслээс албан ёсоор зарлагдлаа. Улс төрд…,2020-05-17 12:48:05,Mongolia,0,304
1262001708017659906,Tumurbaatar_g,"RT @Naidalaa: Зөв ХҮН жагслаа. Би өөрөө  Чингэлтэй дүүргийн 25-р тойрогт МУИС-ийн профессор багш Ш.Энхтуул, Ийгл ТВ-ийн сэтгүүлч Г.Ганбаяр…",2020-05-17 12:47:08,Ulaanbaatar,0,108
1261998706145898496,ReAriunbold,"RT @Naidalaa: Зөв ХҮН жагслаа. Би өөрөө  Чингэлтэй дүүргийн 25-р тойрогт МУИС-ийн профессор багш Ш.Энхтуул, Ийгл ТВ-ийн сэтгүүлч Г.Ганбаяр…",2020-05-17 12:35:13,,0,108
1261997571666567168,suisseohin,"RT @Naidalaa: Зөв ХҮН жагслаа. Би өөрөө  Чингэлтэй дүүргийн 25-р тойрогт МУИС-ийн профессор багш Ш.Энхтуул, Ийгл ТВ-ийн сэтгүүлч Г.Ганбаяр…",2020-05-17 12:30:42,"Vaud, Suisse",0,108
1261996474772013056,sogoomgl,"RT @Gerelbayar: уламжлал, онцлогт тохирсон хөгжил дэвшлийн зөв зам руу хөтлөн оруулах болно. Тэрээр Монгол улсын дотоод болон гадаад бодлог…",2020-05-17 12:26:21,Moscow,0,2
1261996203593482241,BayarBaku,RT @naranbayarp: Өнөөдөр миний бие Баянзүрх дүүргийн 22-р тойргоос нэр дэвшихээр Зөв ХҮН-Электорат эвслээс албан ёсоор зарлагдлаа. Улс төрд…,2020-05-17 12:25:16,,0,304
1261995763594260480,yagchamshig,@tsetsegdulam_e Зөв хүн-Электорат-ыг сонгоноо.,2020-05-17 12:23:31,Ulaanbaatar,0,0
1261991663775301633,purevhatan,RT @naranbayarp: Өнөөдөр миний бие Баянзүрх дүүргийн 22-р тойргоос нэр дэвшихээр Зөв ХҮН-Электорат эвслээс албан ёсоор зарлагдлаа. Улс төрд…,2020-05-17 12:07:13,"UB, Mongolia",0,304
1261991215081222150,BiligB,"RT @OtgonbayarT: Зөв ХҮН Электорат Найдалааг Чингэлтэй дүүрэгт дэмжиж байна. Хандлага зөв, шинэялэгч залуу удирдагч! Амжилт хүсъе! Чингэлтэ…",2020-05-17 12:05:26,Mongolia,0,5
1261991194969600001,BatnerenK,RT @sudlaachganaa: Нэр дэвшигчдийн жагсаалтаас хүмүүс олон янзын  дүгнэлт хийх нь жам ёс. Гэвч энэ нь ердөө л ерөнхий дүгнэлт. Та бидний бо…,2020-05-17 12:05:22,Mongolia,0,29
1261989169368190976,Suvdok,RT @ganerdene_us: Энэ 2020 оны сонгуульд өрсөлдөж буй 400 гаруй хүнээс ганцхан энэ хүн л зөв сонголт гэж харж бгаа шүү. СХДийнхэн маань дэм…,2020-05-17 11:57:19,"UB , Mongolia.",0,1
1261988805835280384,Munkh2930,RT @naranbayarp: Өнөөдөр миний бие Баянзүрх дүүргийн 22-р тойргоос нэр дэвшихээр Зөв ХҮН-Электорат эвслээс албан ёсоор зарлагдлаа. Улс төрд…,2020-05-17 11:55:52,"Ulaanbaatar, Mongolia",0,304
1261988661505089537,ganerdene_us,Энэ 2020 оны сонгуульд өрсөлдөж буй 400 гаруй хүнээс ганцхан энэ хүн л зөв сонголт гэж харж бгаа шүү. СХДийнхэн маань дэмжээрэй. https://t.co/FEQgHknSEs,2020-05-17 11:55:18,Mongolia Ulaanbaatar,5,1
1261988641649246208,Tanhai_Emee,@m_zorigt Зөв хүн Электратын талаар жаахан задлаж бичээч өвгөөн? хэдэн суудал авах бол...,2020-05-17 11:55:13,Улаанбаатар,0,0
1261988412271124480,Choidorj_,RT @naranbayarp: Өнөөдөр миний бие Баянзүрх дүүргийн 22-р тойргоос нэр дэвшихээр Зөв ХҮН-Электорат эвслээс албан ёсоор зарлагдлаа. Улс төрд…,2020-05-17 11:54:18,Mongolia,0,304
1261986891571888131,Achbold,"RT @Naidalaa: Зөв ХҮН жагслаа. Би өөрөө  Чингэлтэй дүүргийн 25-р тойрогт МУИС-ийн профессор багш Ш.Энхтуул, Ийгл ТВ-ийн сэтгүүлч Г.Ганбаяр…",2020-05-17 11:48:16,Улаанбаатар,0,108
1261982589906280450,khatansuikh,"RT @Naidalaa: Зөв ХҮН жагслаа. Би өөрөө  Чингэлтэй дүүргийн 25-р тойрогт МУИС-ийн профессор багш Ш.Энхтуул, Ийгл ТВ-ийн сэтгүүлч Г.Ганбаяр…",2020-05-17 11:31:10,Mongolei,0,108
1261980449254989824,A_Munkherdene,"ТАНИЛЦ: Зөв Хүн Электорат Эвслийн нэр дэвшигчдийн нэрс, ажил, төгссөн сургууль https://t.co/OtQvDKvVYp via @ikonnews",2020-05-17 11:22:40,Улаанбаатар,0,0
1261979992801415168,ErdeneC31219811,"RT @ODELelectronics: ""Зөв хүн электорат"" эвслээс дандаа доктор, инженерүүд дэвшүүлжээ.
Эднийг дэмжмээр л юм бна.",2020-05-17 11:20:51,,0,65
1261979343082799106,bolderdenei,"RT @Naidalaa: Зөв ХҮН жагслаа. Би өөрөө  Чингэлтэй дүүргийн 25-р тойрогт МУИС-ийн профессор багш Ш.Энхтуул, Ийгл ТВ-ийн сэтгүүлч Г.Ганбаяр…",2020-05-17 11:18:16,"New York, USA",0,108
1261978926059933698,oyunbold7788,RT @naranbayarp: Өнөөдөр миний бие Баянзүрх дүүргийн 22-р тойргоос нэр дэвшихээр Зөв ХҮН-Электорат эвслээс албан ёсоор зарлагдлаа. Улс төрд…,2020-05-17 11:16:37,Mongolia,0,304
1261978716391059457,Zznbataa,RT @naranbayarp: Өнөөдөр миний бие Баянзүрх дүүргийн 22-р тойргоос нэр дэвшихээр Зөв ХҮН-Электорат эвслээс албан ёсоор зарлагдлаа. Улс төрд…,2020-05-17 11:15:47,"Earth, Solar System, Milky way",0,304
1261978674762407936,TuulBS,RT @naranbayarp: Өнөөдөр миний бие Баянзүрх дүүргийн 22-р тойргоос нэр дэвшихээр Зөв ХҮН-Электорат эвслээс албан ёсоор зарлагдлаа. Улс төрд…,2020-05-17 11:15:37,,0,304
1261978665551663104,TuulBS,"RT @MBBontoi: Бадралын МӨНХДӨЛ миний бие УИХ-ын сонгуулийн 21-р тойрогт (Налайх, Багануур, Багахангай) @nabar андынхаа хамт ЗӨВ ХҮН Электор…",2020-05-17 11:15:34,,0,110
1261978569116315648,tbadraa,"RT @Bolort: МАН, АН, Зөв хүн электорат гээд гурван хүчний нэр дэвшигчдийн лист ороход уншигчдын өгч буй үнэлгээ МАН, АН дээр 💩💩 Зөв хүн эле…",2020-05-17 11:15:11,Ulaanbaatar,0,33
1261978067313938433,chgombo,RT @naranbayarp: Өнөөдөр миний бие Баянзүрх дүүргийн 22-р тойргоос нэр дэвшихээр Зөв ХҮН-Электорат эвслээс албан ёсоор зарлагдлаа. Улс төрд…,2020-05-17 11:13:12,"San Francisco, CA",0,304
1261978028155875332,chgombo,"RT @MBBontoi: Бадралын МӨНХДӨЛ миний бие УИХ-ын сонгуулийн 21-р тойрогт (Налайх, Багануур, Багахангай) @nabar андынхаа хамт ЗӨВ ХҮН Электор…",2020-05-17 11:13:02,"San Francisco, CA",0,110
1261975151492640769,galaa_atar,RT @naranbayarp: Өнөөдөр миний бие Баянзүрх дүүргийн 22-р тойргоос нэр дэвшихээр Зөв ХҮН-Электорат эвслээс албан ёсоор зарлагдлаа. Улс төрд…,2020-05-17 11:01:37,,0,304
1261974461374328833,boldbaatar2020,"RT @Naidalaa: Зөв ХҮН жагслаа. Би өөрөө  Чингэлтэй дүүргийн 25-р тойрогт МУИС-ийн профессор багш Ш.Энхтуул, Ийгл ТВ-ийн сэтгүүлч Г.Ганбаяр…",2020-05-17 10:58:52,Ulaanbaatar,0,108
1261973556113465344,8Erdenehongoroo,"RT @Bolort: МАН, АН, Зөв хүн электорат гээд гурван хүчний нэр дэвшигчдийн лист ороход уншигчдын өгч буй үнэлгээ МАН, АН дээр 💩💩 Зөв хүн эле…",2020-05-17 10:55:16,,0,33
1261973314462859264,NenSoniuch,"RT @Naidalaa: Зөв ХҮН жагслаа. Би өөрөө  Чингэлтэй дүүргийн 25-р тойрогт МУИС-ийн профессор багш Ш.Энхтуул, Ийгл ТВ-ийн сэтгүүлч Г.Ганбаяр…",2020-05-17 10:54:19,Papua New Guinea,0,108
1261973289657720832,IREEDUIRUU,"RT @Bolort: МАН, АН, Зөв хүн электорат гээд гурван хүчний нэр дэвшигчдийн лист ороход уншигчдын өгч буй үнэлгээ МАН, АН дээр 💩💩 Зөв хүн эле…",2020-05-17 10:54:13,whole world,0,33
1261972936711450626,Odtengerod,RT @sudlaachganaa: Нэр дэвшигчдийн жагсаалтаас хүмүүс олон янзын  дүгнэлт хийх нь жам ёс. Гэвч энэ нь ердөө л ерөнхий дүгнэлт. Та бидний бо…,2020-05-17 10:52:49,,0,29
1261972923318890499,tsbat_IT,"RT @Naidalaa: Зөв ХҮН жагслаа. Би өөрөө  Чингэлтэй дүүргийн 25-р тойрогт МУИС-ийн профессор багш Ш.Энхтуул, Ийгл ТВ-ийн сэтгүүлч Г.Ганбаяр…",2020-05-17 10:52:45,"Ulaanbaatar, Mongolia",0,108
1261971105050288129,tselmeg_t,RT @naranbayarp: Өнөөдөр миний бие Баянзүрх дүүргийн 22-р тойргоос нэр дэвшихээр Зөв ХҮН-Электорат эвслээс албан ёсоор зарлагдлаа. Улс төрд…,2020-05-17 10:45:32,Mongolia,0,304
1261969408601317376,ganhuyag,"RT @OtgonbayarT: Зөв ХҮН Электорат Найдалааг Чингэлтэй дүүрэгт дэмжиж байна. Хандлага зөв, шинэялэгч залуу удирдагч! Амжилт хүсъе! Чингэлтэ…",2020-05-17 10:38:47,"Ulaanbaatar, Mongolia",0,5
1261965588387098624,bo_ulzii,"RT @MBBontoi: Бадралын МӨНХДӨЛ миний бие УИХ-ын сонгуулийн 21-р тойрогт (Налайх, Багануур, Багахангай) @nabar андынхаа хамт ЗӨВ ХҮН Электор…",2020-05-17 10:23:37,Mongolia,0,110
1261965473031188481,MBBontoi,"RT @Naidalaa: Зөв ХҮН жагслаа. Би өөрөө  Чингэлтэй дүүргийн 25-р тойрогт МУИС-ийн профессор багш Ш.Энхтуул, Ийгл ТВ-ийн сэтгүүлч Г.Ганбаяр…",2020-05-17 10:23:09,"Ulaanbaatar, Mongolia",0,108
1261963929451851777,GerReader,"RT @MBBontoi: Бадралын МӨНХДӨЛ миний бие УИХ-ын сонгуулийн 21-р тойрогт (Налайх, Багануур, Багахангай) @nabar андынхаа хамт ЗӨВ ХҮН Электор…",2020-05-17 10:17:01,"UB, Mongolia",0,110
1261962302019874816,uugiinaa16,RT @naranbayarp: Өнөөдөр миний бие Баянзүрх дүүргийн 22-р тойргоос нэр дэвшихээр Зөв ХҮН-Электорат эвслээс албан ёсоор зарлагдлаа. Улс төрд…,2020-05-17 10:10:33,,0,304
1261961166529724416,BOulzy,RT @naranbayarp: Өнөөдөр миний бие Баянзүрх дүүргийн 22-р тойргоос нэр дэвшихээр Зөв ХҮН-Электорат эвслээс албан ёсоор зарлагдлаа. Улс төрд…,2020-05-17 10:06:02,,0,304
